,time,temperature_2m (°F),relativehumidity_2m (%),dewpoint_2m (°F),apparent_temperature (°F),pressure_msl (hPa),surface_pressure (hPa),precipitation (inch),rain (inch),snowfall (inch),weathercode (wmo code),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (mp/h),windspeed_100m (mp/h),chilled_water,steam,electricity,temperature_2m (°F)^2,temperature_2m (°F)^3
1309,2021-06-26 01:00:00-04:00,68.7,67,57.2,66.4,1019.2,985.9,0.0,0.0,0.0,2,65,0,65,88,0,0,0,0.0,11.0,19.9,7252.04,53.72529875,20.6722875,4719.6900000000005,324242.70300000004
1310,2021-06-26 02:00:00-04:00,68.4,69,57.7,66.2,1019.0,985.7,0.0,0.0,0.0,2,74,0,81,86,0,0,0,0.0,11.0,20.1,6410.71,55.76487,20.1018,4678.56,320013.5040000001
1311,2021-06-26 03:00:00-04:00,68.1,72,58.8,66.2,1018.8,985.5,0.0,0.0,0.0,3,86,0,97,92,0,0,0,0.0,11.4,20.6,6422.08575,54.979415,20.0372725,4637.61,315821.2409999999
1312,2021-06-26 04:00:00-04:00,67.8,75,59.7,66.0,1017.9,984.6,0.0,0.0,0.0,2,77,0,84,89,0,0,0,0.0,12.2,21.9,6704.81575,56.45836,20.120045,4596.839999999999,311665.752
1313,2021-06-26 05:00:00-04:00,67.6,79,60.8,66.1,1018.0,984.7,0.0,0.0,0.0,2,64,0,86,41,0,0,0,0.0,12.3,22.1,7504.48275,58.56438625,20.47731,4569.759999999999,308915.7759999999
1314,2021-06-26 06:00:00-04:00,67.6,82,62.0,66.7,1018.1,984.8,0.0,0.0,0.0,1,50,0,41,83,4,1,3,0.0,12.1,22.2,8549.13525,59.78069875,21.2716175,4569.759999999999,308915.7759999999
1315,2021-06-26 07:00:00-04:00,68.4,84,63.4,68.0,1018.3,985.1,0.0,0.0,0.0,1,50,0,34,98,54,20,34,85.8,12.4,22.2,10251.39,62.36285125,22.11413,4678.56,320013.5040000001
1316,2021-06-26 08:00:00-04:00,70.0,83,64.5,70.7,1018.6,985.4,0.0,0.0,0.0,3,83,0,89,100,135,37,98,125.0,10.8,20.3,10331.1675,62.80446625,22.4487175,4900.0,343000.0
1317,2021-06-26 09:00:00-04:00,72.5,77,64.8,73.9,1018.5,985.5,0.0,0.0,0.0,3,84,3,86,100,207,57,150,112.3,9.6,18.3,10860.38,60.67877625,22.79291,5256.25,381078.125
1318,2021-06-26 10:00:00-04:00,74.9,71,64.8,75.7,1018.2,985.3,0.0,0.0,0.0,2,56,1,42,100,242,73,169,111.0,11.0,18.0,11883.16,58.59215375,23.0344025,5610.010000000001,420189.74900000007
1319,2021-06-26 11:00:00-04:00,77.5,65,64.8,77.8,1018.2,985.5,0.0,0.0,0.0,1,42,0,20,100,379,114,265,129.8,12.1,19.3,12265.945,58.95179125,23.20428,6006.25,465484.375
1320,2021-06-26 12:00:00-04:00,79.2,61,64.8,79.3,1017.7,985.1,0.0,0.0,0.0,1,32,0,3,100,438,82,356,120.7,12.7,19.5,13504.455,56.7063475,23.233475,6272.64,496793.08800000005
1321,2021-06-26 13:00:00-04:00,81.0,59,65.2,81.4,1017.4,984.9,0.0,0.0,0.0,1,35,0,9,99,498,92,406,90.4,12.4,18.9,14886.15,56.15525125,23.499345,6561.0,531441.0
1322,2021-06-26 14:00:00-04:00,83.3,55,65.7,84.5,1017.0,984.7,0.0,0.0,0.0,3,81,41,31,85,617,167,450,122.8,12.2,18.6,16120.4725,55.16122,23.7517725,6938.889999999999,578009.5369999999
1323,2021-06-26 15:00:00-04:00,88.0,46,64.6,90.1,1016.4,984.4,0.0,0.0,0.0,1,47,10,27,72,715,484,231,359.3,11.1,17.5,16337.2225,53.73631875,24.097465,7744.0,681472.0
1324,2021-06-26 16:00:00-04:00,88.2,45,63.9,88.8,1016.2,984.2,0.0,0.0,0.0,1,45,0,36,79,589,410,179,529.9,11.2,17.6,16335.85,54.881305,24.9928025,7779.240000000001,686128.9680000001
1325,2021-06-26 17:00:00-04:00,87.7,44,63.0,87.9,1015.6,983.6,0.0,0.0,0.0,1,46,0,37,79,560,427,133,562.7,10.6,17.5,15524.67,54.0484,25.2994875,7691.290000000001,674526.133
1326,2021-06-26 18:00:00-04:00,86.0,48,63.9,86.3,1015.5,983.4,0.0,0.0,0.0,1,44,0,24,100,330,214,116,510.0,11.0,18.5,15334.1425,52.56155429,25.51046,7396.0,636056.0
1327,2021-06-26 19:00:00-04:00,83.9,51,63.9,84.8,1015.9,983.7,0.0,0.0,0.0,1,37,0,13,97,204,118,86,343.1,9.9,18.0,16501.19857,53.3438875,25.10891143,7039.210000000001,590589.7190000002
1328,2021-06-26 20:00:00-04:00,81.3,55,63.8,82.2,1016.1,983.7,0.0,0.0,0.0,1,25,0,9,64,109,52,57,284.0,9.7,18.5,17744.3475,52.18564875,24.497865,6609.69,537367.7969999999
1329,2021-06-26 21:00:00-04:00,78.9,60,64.0,79.6,1016.2,983.7,0.0,0.0,0.0,1,25,0,3,78,19,6,13,99.3,10.3,19.6,16416.2275,52.83103375,23.9511925,6225.210000000001,491169.06900000013
1330,2021-06-26 22:00:00-04:00,77.1,67,65.2,78.5,1016.8,984.1,0.0,0.0,0.0,1,30,0,0,99,0,0,0,0.0,9.8,19.1,12650.215,54.27863,22.0350525,5944.409999999999,458314.0109999999
1331,2021-06-26 23:00:00-04:00,75.7,74,66.9,78.0,1016.9,984.1,0.0,0.0,0.0,1,30,0,0,100,0,0,0,0.0,9.9,19.1,11877.9125,54.34147125,21.2763425,5730.490000000001,433798.09300000005
1332,2021-06-27 00:00:00-04:00,74.8,80,68.3,77.6,1016.9,984.1,0.0,0.0,0.0,1,30,0,0,100,0,0,0,0.0,10.3,19.9,11308.2525,53.06945,20.8812075,5595.04,418508.99199999997
1333,2021-06-27 01:00:00-04:00,74.1,83,68.6,77.1,1016.7,983.8,0.0,0.0,0.0,1,30,0,0,100,0,0,0,0.0,10.1,19.5,10827.59,51.3719175,20.7122,5490.8099999999995,406869.0209999999
1334,2021-06-27 02:00:00-04:00,73.5,85,68.7,76.4,1016.6,983.7,0.0,0.0,0.0,1,30,0,0,99,0,0,0,0.0,10.3,19.5,10587.12,53.09140625,20.616035,5402.25,397065.375
1335,2021-06-27 03:00:00-04:00,73.8,84,68.7,76.8,1016.6,983.7,0.0,0.0,0.0,1,30,1,0,98,0,0,0,0.0,10.3,19.5,10233.7875,53.188845,20.573035,5446.44,401947.27199999994
1336,2021-06-27 04:00:00-04:00,73.5,86,69.1,76.7,1016.4,983.5,0.0,0.0,0.0,1,32,2,0,99,0,0,0,0.0,10.1,18.9,10138.7475,54.41463125,20.75966,5402.25,397065.375
1337,2021-06-27 05:00:00-04:00,73.0,87,68.9,76.4,1016.4,983.5,0.0,0.0,0.0,1,30,1,0,98,0,0,0,0.0,9.7,18.3,10692.345,58.3813275,20.92885,5329.0,389017.0
1338,2021-06-27 06:00:00-04:00,72.7,87,68.6,76.0,1016.7,983.8,0.0,0.0,0.0,1,30,1,0,97,4,0,4,0.0,9.4,18.2,11714.5875,57.1055825,21.65077,5285.29,384240.58300000004
1339,2021-06-27 07:00:00-04:00,73.4,85,68.6,76.8,1017.4,984.5,0.0,0.0,0.0,1,30,1,0,98,72,13,59,37.5,9.1,17.5,12342.495,57.75803125,22.6437625,5387.56,395446.9040000001
1340,2021-06-27 08:00:00-04:00,75.6,80,69.0,79.5,1017.3,984.5,0.0,0.0,0.0,1,30,0,0,100,194,62,132,136.6,8.2,15.7,13737.5025,55.97964,23.1072075,5715.359999999999,432081.2159999999
1341,2021-06-27 09:00:00-04:00,78.3,72,68.4,81.8,1017.4,984.8,0.0,0.0,0.0,1,30,0,0,99,322,130,192,229.1,8.7,14.2,14757.47,56.13543125,23.1357475,6130.889999999999,480048.687
1342,2021-06-27 10:00:00-04:00,81.2,63,67.6,83.7,1017.6,985.1,0.0,0.0,0.0,1,30,0,0,100,440,152,288,243.7,10.1,15.5,15855.6725,54.43951125,23.4056975,6593.4400000000005,535387.3280000001
1343,2021-06-27 11:00:00-04:00,84.1,56,66.6,86.3,1017.6,985.3,0.0,0.0,0.0,1,30,0,0,99,592,279,313,287.0,10.4,15.9,15708.0875,53.98997125,23.4746025,7072.8099999999995,594823.3209999999
1344,2021-06-27 12:00:00-04:00,86.2,51,65.8,89.1,1017.4,985.2,0.0,0.0,0.0,1,33,2,4,97,696,397,299,403.5,10.2,15.3,16166.4625,54.202195,24.0596825,7430.4400000000005,640503.9280000001
1345,2021-06-27 13:00:00-04:00,88.8,46,65.3,92.2,1017.3,985.3,0.0,0.0,0.0,1,48,0,32,97,829,507,322,501.0,11.3,17.0,16316.1975,54.5380775,25.4066025,7885.44,700227.0719999999
1346,2021-06-27 14:00:00-04:00,90.7,42,64.2,93.6,1016.9,985.0,0.0,0.0,0.0,1,50,0,36,93,790,502,288,540.8,10.5,16.2,16321.3325,53.39733125,25.4545325,8226.49,746142.643
1347,2021-06-27 15:00:00-04:00,91.8,38,62.7,93.1,1016.5,984.7,0.0,0.0,0.0,1,35,0,30,57,692,528,164,566.0,10.6,16.2,16606.57,52.44452625,25.43496,8427.24,773620.632
1348,2021-06-27 16:00:00-04:00,91.0,39,62.5,91.3,1016.7,984.8,0.0,0.0,0.0,0,19,0,22,20,514,352,162,502.4,9.8,15.5,17022.7375,51.53693875,25.5368125,8281.0,753571.0
1349,2021-06-27 17:00:00-04:00,91.3,39,62.6,92.4,1016.2,984.4,0.0,0.0,0.0,0,20,0,25,16,570,455,115,533.6,8.4,14.3,17117.965,51.8627125,25.6047425,8335.689999999999,761048.497
1350,2021-06-27 18:00:00-04:00,90.1,43,64.4,91.7,1016.1,984.2,0.0,0.0,0.0,1,29,0,31,33,432,339,93,645.3,8.7,15.2,17059.08,51.07985857,25.745485,8118.009999999999,731432.7009999999
1351,2021-06-27 19:00:00-04:00,87.9,48,65.8,90.8,1016.1,984.1,0.0,0.0,0.0,1,32,0,34,37,284,215,69,595.2,6.9,13.7,17106.96571,51.93658875,25.76709571,7726.410000000001,679151.4390000001
1352,2021-06-27 20:00:00-04:00,84.2,56,66.6,87.6,1016.3,984.1,0.0,0.0,0.0,1,44,0,37,71,133,84,49,494.4,6.8,14.2,16178.9225,51.99152125,24.9631675,7089.64,596947.6880000001
1353,2021-06-27 21:00:00-04:00,81.3,60,66.3,84.2,1016.5,984.1,0.0,0.0,0.0,1,31,0,18,66,20,9,11,157.6,7.6,16.0,15556.7825,51.56115625,24.5138025,6609.69,537367.7969999999
1354,2021-06-27 22:00:00-04:00,79.1,65,66.1,81.9,1017.2,984.6,0.0,0.0,0.0,0,17,0,1,53,0,0,0,0.0,7.4,16.1,15296.1175,52.09916125,23.9770175,6256.8099999999995,494913.6709999999
1355,2021-06-27 23:00:00-04:00,77.7,68,66.4,80.8,1017.6,984.9,0.0,0.0,0.0,1,21,0,4,62,0,0,0,0.0,7.3,15.5,17511.5375,52.42045,23.3451175,6037.290000000001,469097.4330000001
1356,2021-06-28 00:00:00-04:00,76.5,72,66.9,79.8,1018.1,985.4,0.0,0.0,0.0,0,14,0,6,35,0,0,0,0.0,7.4,15.9,16943.655,51.53507625,22.44184,5852.25,447697.125
1357,2021-06-28 01:00:00-04:00,75.6,76,67.5,79.2,1018.3,985.5,0.0,0.0,0.0,0,14,0,17,11,0,0,0,0.0,7.4,16.3,14350.4375,52.029695,21.43751,5715.359999999999,432081.2159999999
1358,2021-06-28 02:00:00-04:00,74.8,80,68.2,78.6,1018.8,985.9,0.0,0.0,0.0,1,20,0,26,16,0,0,0,0.0,7.7,16.3,13416.5575,54.36029125,21.0931575,5595.04,418508.99199999997
1359,2021-06-28 03:00:00-04:00,75.7,77,68.1,79.6,1019.2,986.4,0.0,0.0,0.0,1,23,0,29,18,0,0,0,0.0,7.4,15.8,13372.5775,54.07236,21.0051475,5730.490000000001,433798.09300000005
1360,2021-06-28 04:00:00-04:00,74.9,80,68.4,79.0,1019.3,986.4,0.0,0.0,0.0,0,11,0,19,0,0,0,0,0.0,7.2,15.3,13549.25,54.37721,21.4150325,5610.010000000001,420189.74900000007
1361,2021-06-28 05:00:00-04:00,74.2,82,68.4,78.4,1019.7,986.8,0.0,0.0,0.0,0,11,0,18,0,0,0,0,0.0,6.9,14.5,14513.5275,55.12533,22.2557075,5505.64,408518.48800000007
1362,2021-06-28 06:00:00-04:00,73.7,84,68.4,78.1,1020.0,987.0,0.004,0.004,0.0,51,51,0,73,25,4,1,3,0.0,6.4,14.0,16038.0075,57.4406925,23.337475,5431.6900000000005,400315.5530000001
1363,2021-06-28 07:00:00-04:00,75.2,82,69.4,80.3,1020.6,987.7,0.008,0.008,0.0,51,52,0,72,28,77,43,34,159.0,6.1,13.3,16432.99,57.936105,24.5455625,5655.040000000001,425259.00800000003
1364,2021-06-28 08:00:00-04:00,78.5,76,70.2,84.2,1020.9,988.2,0.0,0.0,0.0,2,60,0,96,9,179,111,68,314.5,5.9,12.6,17121.22,57.77105,25.6868925,6162.25,483736.625
1365,2021-06-28 09:00:00-04:00,81.5,70,70.7,87.4,1021.2,988.6,0.0,0.0,0.0,1,34,0,57,0,332,247,85,411.7,5.8,11.7,17706.3225,57.48046625,27.6033875,6642.25,541343.375
1366,2021-06-28 10:00:00-04:00,84.6,64,71.1,90.6,1021.0,988.6,0.0,0.0,0.0,1,29,0,45,7,520,418,102,569.5,6.1,10.2,18668.825,58.6137875,28.52741,7157.159999999999,605495.7359999999
1367,2021-06-28 11:00:00-04:00,87.2,60,71.4,94.3,1020.9,988.7,0.0,0.0,0.0,0,6,0,10,1,668,535,133,662.8,6.6,9.8,19176.3675,55.86522375,28.80593,7603.84,663054.8480000001
1368,2021-06-28 12:00:00-04:00,89.3,56,71.4,97.4,1020.8,988.7,0.0,0.0,0.0,0,6,3,6,0,776,645,131,707.6,7.0,10.0,19621.3175,55.23680875,28.81151,7974.49,712121.9569999999
1369,2021-06-28 13:00:00-04:00,91.5,52,71.3,100.0,1020.2,988.3,0.0,0.0,0.0,0,19,11,15,0,843,708,135,756.2,7.3,10.6,20415.545,54.0366125,29.2921525,8372.25,766060.875
1370,2021-06-28 14:00:00-04:00,92.6,49,70.8,99.3,1020.0,988.1,0.0,0.0,0.0,1,20,5,26,0,706,536,170,668.6,7.5,10.9,20462.7375,51.9873175,29.05375,8574.759999999998,794022.7759999998
1371,2021-06-28 15:00:00-04:00,92.9,45,68.6,98.3,1019.8,987.9,0.0,0.0,0.0,1,27,11,29,0,681,497,184,560.4,7.4,10.8,20326.9475,51.60904,28.795885,8630.410000000002,801765.0890000002
1372,2021-06-28 16:00:00-04:00,92.8,46,68.7,97.2,1019.5,987.7,0.02,0.02,0.0,53,26,6,30,8,535,316,219,469.3,6.8,9.9,18914.3425,57.69825875,27.937515,8611.84,799178.752
1373,2021-06-28 17:00:00-04:00,88.6,58,71.8,95.1,1020.0,987.9,0.02,0.02,0.0,53,42,1,54,28,422,274,148,377.9,5.9,9.3,18843.8225,53.7615875,27.143355,7849.959999999999,695506.4559999999
1374,2021-06-28 18:00:00-04:00,86.4,63,72.4,94.7,1020.0,987.8,0.008,0.008,0.0,51,32,5,31,31,368,268,100,443.3,2.5,5.6,18675.36,54.47265857,26.917985,7464.960000000001,644972.5440000001
1375,2021-06-28 19:00:00-04:00,84.0,73,74.3,93.6,1020.0,987.6,0.0,0.0,0.0,0,17,4,20,3,221,146,75,443.7,2.0,3.3,19278.40714,52.47681625,26.47164571,7056.0,592704.0
1376,2021-06-28 20:00:00-04:00,82.4,78,74.9,92.0,1020.9,988.4,0.0,0.0,0.0,1,21,4,10,39,99,58,41,334.1,2.9,4.9,18773.64,53.44730375,25.7742475,6789.760000000001,559476.2240000002
1377,2021-06-28 21:00:00-04:00,80.5,84,75.1,90.3,1020.2,987.6,0.0,0.0,0.0,1,28,3,8,68,17,7,10,110.6,2.6,4.4,17383.1775,53.335795,25.035635,6480.25,521660.125
1378,2021-06-28 22:00:00-04:00,78.8,86,74.2,87.8,1021.1,988.4,0.0,0.0,0.0,1,22,1,5,61,0,0,0,0.0,3.2,6.2,16198.6775,54.49809875,24.307965,6209.44,489303.872
1379,2021-06-28 23:00:00-04:00,77.8,86,73.2,86.1,1021.6,988.8,0.0,0.0,0.0,0,13,1,5,30,0,0,0,0.0,3.4,7.2,17764.255,54.80035,23.7590775,6052.839999999999,470910.95199999993
1380,2021-06-29 00:00:00-04:00,77.1,86,72.4,85.0,1021.7,988.9,0.0,0.0,0.0,0,8,0,5,18,0,0,0,0.0,3.3,7.7,23376.5925,56.137105,25.242915,5944.409999999999,458314.0109999999
1381,2021-06-29 01:00:00-04:00,76.5,86,72.0,84.3,1021.7,988.8,0.0,0.0,0.0,0,11,1,10,14,0,0,0,0.0,3.1,7.8,21359.6925,54.78564625,24.55,5852.25,447697.125
1382,2021-06-29 02:00:00-04:00,75.6,89,72.0,83.3,1021.8,988.9,0.0,0.0,0.0,0,4,0,2,8,0,0,0,0.0,3.2,8.0,17261.3275,53.91940375,22.6948475,5715.359999999999,432081.2159999999
1383,2021-06-29 03:00:00-04:00,74.7,92,72.4,82.8,1022.0,989.0,0.0,0.0,0.0,0,1,0,0,2,0,0,0,0.0,3.0,7.4,16961.9525,53.7221225,22.6758425,5580.09,416832.72300000006
1384,2021-06-29 04:00:00-04:00,73.7,93,71.5,81.2,1022.0,989.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.0,3.0,5.6,21237.8125,55.61001625,25.0405875,5431.6900000000005,400315.5530000001
1385,2021-06-29 05:00:00-04:00,73.1,93,70.9,80.5,1022.3,989.2,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.0,2.6,4.5,22824.38,58.4748625,25.95629,5343.609999999999,390617.8909999999
1386,2021-06-29 06:00:00-04:00,71.7,95,70.1,78.9,1022.7,989.5,0.0,0.0,0.0,0,12,0,18,3,5,1,4,0.0,2.0,3.9,22881.0125,62.14427875,26.413665,5140.89,368601.813
1387,2021-06-29 07:00:00-04:00,74.5,93,72.3,82.9,1023.0,990.0,0.0,0.0,0.0,1,22,6,22,12,92,56,36,198.1,2.0,4.7,19605.8825,61.06364125,28.3119175,5550.25,413493.625
1388,2021-06-29 08:00:00-04:00,80.1,82,74.1,89.5,1023.3,990.6,0.0,0.0,0.0,1,25,1,29,21,238,178,60,468.0,2.1,5.5,20998.375,59.77196125,29.7468975,6416.009999999999,513922.4009999999
1389,2021-06-29 09:00:00-04:00,83.7,69,72.7,91.8,1022.8,990.3,0.0,0.0,0.0,0,15,0,16,18,389,310,79,586.5,3.3,5.4,21660.14333,60.087815,30.44843571,7005.6900000000005,586376.253
1390,2021-06-29 10:00:00-04:00,86.7,60,71.2,93.7,1022.0,989.7,0.0,0.0,0.0,0,12,0,20,0,561,463,98,667.0,4.1,6.0,20369.8825,58.36842875,29.57325143,7516.89,651714.363
1391,2021-06-29 11:00:00-04:00,88.7,56,70.8,96.4,1021.8,989.6,0.0,0.0,0.0,0,8,0,14,0,665,552,113,707.8,4.6,6.5,20066.2425,56.41097875,29.14928,7867.6900000000005,697864.1030000001
1392,2021-06-29 12:00:00-04:00,90.6,52,70.4,98.6,1021.4,989.4,0.0,0.0,0.0,0,7,1,10,0,772,641,131,715.2,5.9,8.3,20420.4125,55.46622625,29.2033475,8208.359999999999,743677.4159999999
1393,2021-06-29 13:00:00-04:00,92.0,49,70.4,100.3,1020.7,988.8,0.0,0.0,0.0,0,8,4,7,0,823,698,125,742.7,6.5,9.2,20567.6875,54.57590625,28.9823575,8464.0,778688.0
1394,2021-06-29 14:00:00-04:00,93.2,48,70.6,101.5,1020.1,988.3,0.0,0.0,0.0,0,8,4,6,1,823,645,178,717.4,6.6,9.3,20939.8825,54.5746425,28.5518075,8686.24,809557.5680000001
1395,2021-06-29 15:00:00-04:00,94.9,40,66.5,101.1,1019.2,987.5,0.0,0.0,0.0,0,6,0,10,0,793,660,133,708.3,6.0,8.5,20770.3575,52.76594375,27.0670575,9006.01,854670.3490000002
1396,2021-06-29 16:00:00-04:00,94.8,39,66.3,100.0,1018.8,987.1,0.0,0.0,0.0,0,13,0,19,6,698,574,124,724.4,5.9,8.3,20504.93,51.757555,26.57091,8987.039999999999,851971.3919999999
1397,2021-06-29 17:00:00-04:00,93.9,40,66.1,97.3,1018.2,986.5,0.051,0.051,0.0,61,22,0,35,2,521,404,117,650.9,6.2,9.1,20116.175,50.47353125,26.16077,8817.210000000001,827936.0190000002
1398,2021-06-29 18:00:00-04:00,89.6,49,68.0,94.6,1018.8,986.8,0.0,0.0,0.0,1,36,5,34,36,274,162,112,433.4,4.5,7.9,22362.4475,55.08995714,26.236165,8028.159999999999,719323.1359999998
1399,2021-06-29 19:00:00-04:00,86.7,58,70.3,93.8,1019.3,987.1,0.0,0.0,0.0,1,42,5,33,59,198,111,87,282.1,2.5,5.2,20386.02714,57.68752,26.06021571,7516.89,651714.363
1400,2021-06-29 20:00:00-04:00,84.0,72,74.2,93.0,1019.9,987.5,0.0,0.0,0.0,1,35,4,6,94,91,53,38,279.1,3.4,7.1,16873.795,57.9358675,24.5070325,7056.0,592704.0
1401,2021-06-29 21:00:00-04:00,82.4,74,73.1,90.2,1019.8,987.3,0.0,0.0,0.0,2,56,16,21,95,16,7,9,103.4,4.5,9.4,23934.9075,55.55021875,24.98289,6789.760000000001,559476.2240000002
1402,2021-06-29 22:00:00-04:00,80.8,73,71.5,87.2,1019.8,987.2,0.0,0.0,0.0,1,39,1,32,63,0,0,0,0.0,5.6,11.2,24240.8075,56.66919,24.3306225,6528.639999999999,527514.112
1403,2021-06-29 23:00:00-04:00,79.5,75,70.8,85.4,1019.7,987.1,0.0,0.0,0.0,1,21,0,26,17,0,0,0,0.0,5.9,12.9,24083.72,54.36385125,23.6498775,6320.25,502459.875
1404,2021-06-30 00:00:00-04:00,78.3,76,70.3,84.0,1019.5,986.8,0.0,0.0,0.0,1,22,0,28,17,0,0,0,0.0,5.9,13.1,24064.015,54.4845875,23.4709175,6130.889999999999,480048.687
1405,2021-06-30 01:00:00-04:00,76.7,81,70.3,82.6,1018.7,985.9,0.016,0.016,0.0,51,21,0,27,16,0,0,0,0.0,5.5,12.8,16577.835,53.7787225,20.8095725,5882.89,451217.66300000006
1406,2021-06-30 02:00:00-04:00,75.8,83,70.3,81.6,1018.4,985.6,0.0,0.0,0.0,0,17,0,24,9,0,0,0,0.0,5.7,13.0,15289.46,54.542745,20.003775,5745.639999999999,435519.51199999993
1407,2021-06-30 03:00:00-04:00,73.8,96,72.5,80.8,1017.9,985.0,0.012,0.012,0.0,51,16,0,25,2,0,0,0,0.0,5.6,13.0,15113.845,54.5109075,19.837975,5446.44,401947.27199999994
1408,2021-06-30 04:00:00-04:00,72.9,96,71.6,79.4,1017.3,984.4,0.063,0.063,0.0,61,26,4,24,25,0,0,0,0.0,5.6,13.2,14841.875,55.2793525,20.0267975,5314.410000000001,387420.4890000001
1409,2021-06-30 05:00:00-04:00,71.5,100,71.5,77.7,1017.7,984.7,0.075,0.075,0.0,61,49,12,22,84,0,0,0,0.0,6.2,14.2,15042.855,57.7019075,20.586815,5112.25,365525.875
1410,2021-06-30 06:00:00-04:00,71.4,100,71.3,77.7,1016.8,983.8,0.0,0.0,0.0,2,54,0,49,82,2,0,2,0.0,5.7,12.6,15582.7325,59.22967625,21.2462825,5097.960000000001,363994.3440000001
1411,2021-06-30 07:00:00-04:00,72.9,96,71.6,79.5,1017.0,984.1,0.0,0.0,0.0,2,59,6,48,82,51,12,39,33.1,5.2,12.0,16466.765,58.84453125,22.5924775,5314.410000000001,387420.4890000001
1412,2021-06-30 08:00:00-04:00,75.3,94,73.3,83.4,1017.3,984.5,0.0,0.0,0.0,1,48,21,18,61,188,75,113,148.9,4.1,10.5,17606.5325,57.47318375,23.716465,5670.089999999999,426957.77699999994
1413,2021-06-30 09:00:00-04:00,78.3,86,73.8,87.4,1017.1,984.5,0.0,0.0,0.0,1,43,22,24,30,350,219,131,338.4,2.4,5.7,18069.2325,56.36735875,25.5755375,6130.889999999999,480048.687
1414,2021-06-30 10:00:00-04:00,81.2,78,73.6,88.6,1016.4,984.0,0.0,0.0,0.0,1,20,20,2,3,472,314,158,473.4,6.2,9.5,18893.6475,55.4661175,26.679875,6593.4400000000005,535387.3280000001
1415,2021-06-30 11:00:00-04:00,83.3,73,73.8,90.1,1015.8,983.5,0.008,0.008,0.0,51,48,23,12,67,536,287,249,421.5,7.8,11.0,19927.9725,55.44975,27.0317325,6938.889999999999,578009.5369999999
1416,2021-06-30 12:00:00-04:00,85.2,67,73.1,92.7,1015.5,983.3,0.012,0.012,0.0,51,44,10,25,68,663,415,248,424.7,7.8,11.0,19813.5675,53.48692375,27.1992025,7259.040000000001,618470.2080000001
1417,2021-06-30 13:00:00-04:00,82.6,72,72.6,88.9,1014.6,982.3,0.138,0.138,0.0,63,37,9,19,57,480,194,286,351.7,7.3,10.5,20219.3625,54.79805375,28.269885,6822.759999999999,563559.9759999999
1418,2021-06-30 14:00:00-04:00,77.1,87,72.8,83.2,1014.0,981.4,0.035,0.035,0.0,53,62,13,39,88,345,88,257,134.4,7.9,11.4,20746.45,52.4794375,27.871615,5944.409999999999,458314.0109999999
1419,2021-06-30 15:00:00-04:00,81.9,77,73.8,87.9,1014.7,982.4,0.15,0.15,0.0,63,100,31,91,100,512,227,285,175.9,9.9,16.1,19977.94,52.04312,26.84415,6707.610000000001,549353.2590000001
1420,2021-06-30 16:00:00-04:00,78.6,88,74.8,86.8,1014.5,982.0,0.035,0.035,0.0,53,71,2,66,100,230,30,200,152.3,6.0,11.0,18042.8125,55.58003625,26.03015,6177.959999999999,485587.6559999999
1421,2021-06-30 17:00:00-04:00,79.2,84,73.8,87.3,1014.2,981.7,0.0,0.0,0.0,2,73,0,72,100,296,36,260,29.8,5.0,9.4,18580.9925,55.35587,25.43508,6272.64,496793.08800000005
1422,2021-06-30 18:00:00-04:00,79.7,81,73.3,88.3,1013.3,980.9,0.0,0.0,0.0,2,70,9,53,100,327,97,230,116.1,3.0,6.0,18720.66,54.39676857,24.856625,6352.09,506261.57300000003
1423,2021-06-30 19:00:00-04:00,78.8,82,72.8,86.6,1013.6,981.1,0.024,0.024,0.0,53,62,10,39,100,171,43,128,154.3,4.1,9.3,17697.01571,55.58520875,24.18685143,6209.44,489303.872
1424,2021-06-30 20:00:00-04:00,77.5,83,72.0,85.3,1013.8,981.2,0.0,0.0,0.0,2,64,10,41,100,69,4,65,63.3,3.2,9.4,15554.2025,54.92103375,23.0643325,6006.25,465484.375
1425,2021-06-30 21:00:00-04:00,75.9,85,71.0,82.9,1013.2,980.6,0.008,0.008,0.0,51,66,13,42,97,13,2,11,8.2,3.6,8.8,21653.98,55.696295,23.881125,5760.810000000001,437245.4790000001
